Quote_ID,QuoteConversion_Flag
65742.0,1.0
54033.0,1.0
50348.0,0.0
63172.0,1.0
68244.0,1.0
64075.0,1.0
31433.0,0.0
10175.0,0.0
4571.0,1.0
19363.0,1.0
12399.0,0.0
42490.0,1.0
49696.0,1.0
20992.0,1.0
21652.0,1.0
11168.0,1.0
56752.0,1.0
61669.0,1.0
56729.0,0.0
29207.0,1.0
44322.0,0.0
18438.0,1.0
40629.0,0.0
56237.0,1.0
50812.0,0.0
13569.0,1.0
40237.0,0.0
73140.0,1.0
38387.0,1.0
11999.0,0.0
40977.0,1.0
57119.0,0.0
15097.0,0.0
19542.0,1.0
40091.0,0.0
56392.0,0.0
4576.0,1.0
58818.0,0.0
50394.0,1.0
6539.0,1.0
34643.0,0.0
41019.0,0.0
2514.0,0.0
52493.0,0.0
39296.0,0.0
46816.0,1.0
37324.0,0.0
57769.0,0.0
1289.0,1.0
37.0,0.0
19854.0,0.0
48491.0,0.0
29670.0,0.0
10967.0,0.0
34077.0,1.0
42666.0,0.0
12867.0,1.0
44085.0,0.0
42774.0,0.0
18805.0,0.0
63651.0,1.0
54708.0,1.0
24049.0,0.0
41529.0,0.0
26037.0,0.0
22621.0,0.0
41689.0,1.0
24585.0,0.0
3461.0,0.0
71932.0,0.0
68258.0,0.0
47947.0,1.0
76922.0,1.0
72608.0,0.0
21583.0,0.0
23447.0,0.0
21835.0,1.0
70938.0,0.0
32617.0,0.0
72704.0,0.0
46540.0,0.0
14768.0,1.0
47531.0,0.0
42692.0,0.0
2913.0,1.0
26404.0,0.0
48335.0,0.0
5834.0,1.0
12661.0,0.0
23863.0,0.0
58778.0,0.0
5341.0,1.0
9800.0,0.0
12366.0,0.0
57593.0,0.0
75354.0,0.0
14908.0,0.0
22388.0,1.0
76515.0,1.0
75531.0,0.0
10861.0,1.0
69978.0,1.0
39460.0,1.0
12995.0,0.0
6094.0,1.0
14635.0,0.0
7329.0,1.0
24471.0,1.0
72604.0,0.0
12162.0,0.0
33585.0,0.0
521.0,0.0
16102.0,0.0
51168.0,0.0
8972.0,1.0
2706.0,0.0
31152.0,1.0
46198.0,0.0
58506.0,0.0
65332.0,1.0
18767.0,0.0
23485.0,1.0
20226.0,0.0
73624.0,0.0
1105.0,0.0
17471.0,0.0
4351.0,0.0
58730.0,0.0
25782.0,0.0
4567.0,1.0
15548.0,1.0
48093.0,1.0
34945.0,1.0
61513.0,0.0
53906.0,1.0
35999.0,0.0
68501.0,1.0
45113.0,1.0
26228.0,1.0
15816.0,1.0
52995.0,1.0
63903.0,1.0
5878.0,0.0
47521.0,1.0
56116.0,0.0
69919.0,1.0
43492.0,1.0
7381.0,0.0
1521.0,0.0
15700.0,1.0
44874.0,1.0
987.0,0.0
5506.0,0.0
35840.0,1.0
56368.0,0.0
61525.0,0.0
57819.0,0.0
42073.0,0.0
1469.0,1.0
29193.0,0.0
54938.0,1.0
943.0,0.0
18312.0,1.0
18895.0,0.0
45724.0,0.0
34628.0,1.0
58058.0,1.0
54117.0,0.0
62290.0,0.0
28525.0,0.0
49574.0,0.0
46449.0,1.0
45843.0,0.0
13928.0,1.0
53046.0,0.0
19465.0,1.0
46423.0,0.0
61930.0,0.0
77266.0,1.0
6126.0,1.0
44969.0,1.0
331.0,1.0
34146.0,0.0
48818.0,0.0
63624.0,1.0
19286.0,0.0
3668.0,1.0
32519.0,1.0
28598.0,1.0
30944.0,1.0
3743.0,1.0
10658.0,0.0
32692.0,0.0
28360.0,0.0
73212.0,0.0
10206.0,1.0
37138.0,0.0
71508.0,0.0
5692.0,0.0
74745.0,1.0
39193.0,1.0
25677.0,1.0
64031.0,0.0
44328.0,0.0
36817.0,0.0
44913.0,1.0
33314.0,1.0
36552.0,1.0
18835.0,0.0
69913.0,0.0
28548.0,1.0
13514.0,0.0
30977.0,1.0
28779.0,1.0
10259.0,0.0
15120.0,1.0
15000.0,0.0
64421.0,0.0
39685.0,1.0
76777.0,1.0
68444.0,0.0
32326.0,1.0
71089.0,0.0
55595.0,1.0
10743.0,1.0
1559.0,0.0
6977.0,0.0
38887.0,1.0
69899.0,0.0
59505.0,1.0
68040.0,1.0
74294.0,1.0
692.0,0.0
33059.0,0.0
71425.0,0.0
48184.0,1.0
63029.0,1.0
68769.0,1.0
16079.0,0.0
53153.0,0.0
33107.0,0.0
8520.0,1.0
56377.0,0.0
35220.0,1.0
22214.0,1.0
57467.0,0.0
31849.0,1.0
13043.0,1.0
6577.0,0.0
54953.0,0.0
51767.0,1.0
54290.0,1.0
6941.0,1.0
42742.0,1.0
30540.0,1.0
57043.0,1.0
6230.0,0.0
68415.0,0.0
46909.0,0.0
24223.0,1.0
5902.0,1.0
46473.0,1.0
50730.0,1.0
45961.0,0.0
63452.0,0.0
6844.0,0.0
29061.0,1.0
6310.0,1.0
37175.0,1.0
134.0,1.0
2004.0,1.0
53529.0,0.0
20089.0,1.0
35872.0,0.0
266.0,1.0
43802.0,0.0
41454.0,1.0
54554.0,1.0
29987.0,0.0
20600.0,0.0
45191.0,1.0
7256.0,0.0
13585.0,1.0
52656.0,1.0
13076.0,1.0
37256.0,0.0
27404.0,0.0
42289.0,0.0
58834.0,0.0
39104.0,1.0
78016.0,1.0
52832.0,1.0
42514.0,1.0
6248.0,0.0
14592.0,1.0
69178.0,0.0
60216.0,0.0
12281.0,1.0
4486.0,1.0
57549.0,1.0
41090.0,1.0
42013.0,0.0
77883.0,0.0
10353.0,0.0
54662.0,1.0
68304.0,1.0
1645.0,1.0
73613.0,0.0
24092.0,0.0
60012.0,1.0
44369.0,1.0
11747.0,1.0
20519.0,1.0
16390.0,0.0
19509.0,0.0
64324.0,0.0
41481.0,1.0
30311.0,1.0
37172.0,1.0
3804.0,1.0
18339.0,0.0
3768.0,1.0
68667.0,0.0
31183.0,0.0
60494.0,1.0
45682.0,0.0
12438.0,1.0
63265.0,1.0
53636.0,1.0
66281.0,0.0
43432.0,0.0
38495.0,0.0
29492.0,0.0
71340.0,1.0
8471.0,0.0
21246.0,0.0
9424.0,0.0
55122.0,0.0
22640.0,0.0
4902.0,1.0
69307.0,1.0
3518.0,0.0
24375.0,1.0
11817.0,0.0
25919.0,1.0
33380.0,0.0
27858.0,1.0
28792.0,0.0
37113.0,0.0
74647.0,1.0
17338.0,0.0
45289.0,1.0
47754.0,0.0
37575.0,1.0
27818.0,0.0
5509.0,1.0
23780.0,0.0
6225.0,1.0
42961.0,0.0
62846.0,0.0
40418.0,0.0
61094.0,0.0
11865.0,0.0
36635.0,0.0
12994.0,0.0
52374.0,0.0
31047.0,0.0
13527.0,0.0
70668.0,0.0
30437.0,1.0
12233.0,1.0
18043.0,1.0
69503.0,1.0
45236.0,1.0
14312.0,0.0
21444.0,1.0
57385.0,0.0
62010.0,1.0
62021.0,1.0
57355.0,0.0
46529.0,1.0
19474.0,1.0
74040.0,1.0
44255.0,1.0
68674.0,0.0
1505.0,1.0
56616.0,0.0
39026.0,1.0
56847.0,0.0
13561.0,0.0
1810.0,0.0
5885.0,1.0
52036.0,0.0
25458.0,0.0
48055.0,1.0
73908.0,0.0
11371.0,1.0
56250.0,1.0
54386.0,1.0
67877.0,0.0
68871.0,1.0
340.0,0.0
20065.0,0.0
46694.0,0.0
26108.0,0.0
40945.0,1.0
30651.0,0.0
5560.0,1.0
50578.0,1.0
14459.0,0.0
37912.0,0.0
27010.0,0.0
56285.0,1.0
49323.0,0.0
14573.0,1.0
75862.0,0.0
1096.0,1.0
24566.0,0.0
74228.0,0.0
11316.0,0.0
1285.0,1.0
26847.0,0.0
20976.0,1.0
5291.0,0.0
58892.0,1.0
12992.0,1.0
45798.0,1.0
44496.0,0.0
28823.0,0.0
19119.0,1.0
25287.0,1.0
4893.0,1.0
47799.0,1.0
20078.0,1.0
72848.0,0.0
149.0,1.0
41900.0,1.0
26157.0,1.0
60746.0,0.0
56492.0,1.0
13667.0,0.0
33889.0,1.0
63423.0,1.0
59727.0,0.0
31588.0,1.0
25143.0,0.0
68379.0,0.0
37414.0,0.0
60816.0,1.0
77037.0,0.0
13120.0,0.0
54667.0,1.0
43619.0,0.0
3049.0,1.0
56014.0,0.0
42832.0,1.0
6927.0,1.0
8567.0,0.0
22286.0,0.0
616.0,1.0
67120.0,1.0
69232.0,1.0
70866.0,1.0
67097.0,0.0
51556.0,0.0
9169.0,1.0
20935.0,0.0
55073.0,0.0
1688.0,0.0
26194.0,1.0
70954.0,0.0
43392.0,1.0
52254.0,1.0
31355.0,1.0
62912.0,1.0
10801.0,0.0
60760.0,0.0
77150.0,1.0
75835.0,1.0
34543.0,0.0
72135.0,0.0
28160.0,0.0
67298.0,0.0
73735.0,0.0
10747.0,0.0
76829.0,1.0
53206.0,1.0
23228.0,0.0
68365.0,1.0
17044.0,1.0
60241.0,0.0
62573.0,0.0
12892.0,0.0
4130.0,0.0
70325.0,1.0
77495.0,0.0
57285.0,1.0
33895.0,0.0
19199.0,1.0
53700.0,1.0
18178.0,1.0
42071.0,0.0
12031.0,0.0
2457.0,0.0
72942.0,1.0
24001.0,1.0
55194.0,1.0
62767.0,1.0
7412.0,0.0
43970.0,0.0
9769.0,1.0
62478.0,1.0
57251.0,1.0
33253.0,0.0
75972.0,0.0
19821.0,1.0
44103.0,0.0
20277.0,1.0
74115.0,1.0
52891.0,1.0
63619.0,0.0
55692.0,0.0
44342.0,1.0
22362.0,0.0
52301.0,0.0
72055.0,0.0
16499.0,0.0
42093.0,1.0
68944.0,1.0
28858.0,0.0
1443.0,1.0
53710.0,0.0
23146.0,0.0
2758.0,1.0
13415.0,0.0
55195.0,0.0
21165.0,1.0
25357.0,1.0
20599.0,0.0
48343.0,1.0
663.0,1.0
18446.0,0.0
29814.0,1.0
31471.0,0.0
40564.0,0.0
6716.0,0.0
42318.0,0.0
12884.0,1.0
38004.0,1.0
70783.0,0.0
43318.0,1.0
36349.0,0.0
37939.0,1.0
75665.0,0.0
23934.0,0.0
28852.0,0.0
14899.0,1.0
13227.0,0.0
23847.0,0.0
29889.0,1.0
56707.0,0.0
77929.0,1.0
42275.0,0.0
16473.0,1.0
31672.0,1.0
2418.0,0.0
26483.0,0.0
75319.0,0.0
34265.0,0.0
9203.0,1.0
23610.0,1.0
56575.0,1.0
10889.0,0.0
27610.0,0.0
72292.0,1.0
28013.0,1.0
69111.0,1.0
39608.0,0.0
73775.0,0.0
21944.0,1.0
6975.0,0.0
38760.0,1.0
77118.0,0.0
66261.0,0.0
49496.0,0.0
40023.0,0.0
22520.0,0.0
54012.0,0.0
37206.0,1.0
43538.0,1.0
22351.0,0.0
27090.0,0.0
69790.0,0.0
33985.0,0.0
72825.0,1.0
37197.0,0.0
2805.0,1.0
13664.0,1.0
1301.0,0.0
71839.0,1.0
65620.0,0.0
60466.0,0.0
42930.0,0.0
8431.0,0.0
27333.0,1.0
38859.0,0.0
73495.0,0.0
67904.0,1.0
60361.0,0.0
64387.0,1.0
46121.0,1.0
20944.0,1.0
77978.0,0.0
70541.0,1.0
65036.0,0.0
31271.0,0.0
74406.0,1.0
17542.0,1.0
69784.0,1.0
38163.0,1.0
3507.0,0.0
77248.0,1.0
40523.0,0.0
66521.0,1.0
42739.0,1.0
49609.0,0.0
11355.0,0.0
29985.0,0.0
13074.0,1.0
55605.0,1.0
13072.0,1.0
47808.0,0.0
29616.0,1.0
6335.0,1.0
29651.0,1.0
11029.0,0.0
39583.0,1.0
1662.0,0.0
62903.0,0.0
75672.0,0.0
61723.0,0.0
43289.0,1.0
67772.0,1.0
8302.0,0.0
46577.0,0.0
24717.0,0.0
28802.0,0.0
60879.0,1.0
46398.0,0.0
20111.0,0.0
35993.0,0.0
35374.0,1.0
16664.0,1.0
61769.0,0.0
51789.0,1.0
52894.0,1.0
57919.0,1.0
39528.0,1.0
75766.0,1.0
47671.0,1.0
72144.0,0.0
42969.0,0.0
424.0,1.0
22449.0,0.0
76271.0,0.0
49175.0,1.0
10234.0,0.0
27120.0,0.0
68793.0,1.0
24358.0,1.0
39279.0,1.0
13355.0,1.0
77127.0,1.0
38145.0,0.0
69815.0,1.0
48115.0,0.0
22086.0,1.0
50298.0,0.0
49116.0,1.0
9269.0,1.0
71348.0,0.0
3537.0,1.0
65021.0,0.0
24305.0,1.0
15792.0,0.0
67694.0,0.0
13696.0,1.0
74747.0,0.0
34637.0,1.0
51373.0,0.0
8618.0,1.0
29281.0,0.0
27778.0,1.0
15067.0,0.0
31666.0,0.0
17314.0,1.0
10039.0,1.0
50121.0,1.0
9123.0,1.0
75776.0,0.0
73142.0,1.0
9720.0,0.0
318.0,0.0
16792.0,1.0
25497.0,0.0
45371.0,0.0
60662.0,1.0
52192.0,1.0
56996.0,0.0
42333.0,1.0
49740.0,1.0
58377.0,0.0
11514.0,1.0
7978.0,0.0
61935.0,0.0
15737.0,0.0
10358.0,1.0
36193.0,0.0
52566.0,0.0
43843.0,0.0
11244.0,0.0
50607.0,0.0
42224.0,0.0
56717.0,1.0
36975.0,0.0
35252.0,0.0
43111.0,1.0
29336.0,1.0
40423.0,0.0
56650.0,1.0
43405.0,0.0
35358.0,1.0
22602.0,0.0
46296.0,1.0
51848.0,1.0
35592.0,1.0
19947.0,0.0
73467.0,1.0
4319.0,1.0
65962.0,0.0
40050.0,0.0
18224.0,1.0
30638.0,1.0
51232.0,1.0
64516.0,0.0
49262.0,0.0
55002.0,0.0
54308.0,0.0
74807.0,0.0
60875.0,1.0
49518.0,0.0
38656.0,0.0
52106.0,1.0
26375.0,0.0
22597.0,1.0
8910.0,1.0
30209.0,0.0
7447.0,1.0
31035.0,0.0
3874.0,1.0
17733.0,0.0
53573.0,0.0
16121.0,0.0
21935.0,1.0
74654.0,1.0
25731.0,0.0
45451.0,1.0
10275.0,0.0
76053.0,1.0
55553.0,1.0
27393.0,0.0
28041.0,1.0
19729.0,0.0
18444.0,0.0
9226.0,1.0
37653.0,1.0
51483.0,0.0
40974.0,1.0
33358.0,1.0
49435.0,1.0
2989.0,0.0
57978.0,0.0
22412.0,1.0
70572.0,1.0
11373.0,1.0
52082.0,1.0
74661.0,1.0
42760.0,1.0
69395.0,0.0
72965.0,1.0
59147.0,1.0
348.0,1.0
23208.0,1.0
51513.0,0.0
59335.0,0.0
11479.0,0.0
76671.0,1.0
16166.0,1.0
37302.0,1.0
77196.0,1.0
39776.0,1.0
39940.0,1.0
57892.0,0.0
24727.0,0.0
60973.0,1.0
31525.0,1.0
22387.0,1.0
2393.0,1.0
22443.0,1.0
77519.0,0.0
29220.0,1.0
74392.0,0.0
39145.0,0.0
20978.0,0.0
48727.0,0.0
30784.0,1.0
50739.0,1.0
39420.0,1.0
11296.0,0.0
17610.0,0.0
73137.0,1.0
43364.0,0.0
51078.0,0.0
61364.0,1.0
4021.0,1.0
9807.0,1.0
37859.0,1.0
9879.0,0.0
64575.0,0.0
12294.0,1.0
44632.0,0.0
55214.0,1.0
33529.0,0.0
55512.0,0.0
29813.0,1.0
71180.0,1.0
42729.0,1.0
75467.0,0.0
55810.0,0.0
24100.0,0.0
12983.0,0.0
55103.0,1.0
65342.0,1.0
58358.0,0.0
8384.0,1.0
70512.0,0.0
24186.0,1.0
3415.0,1.0
72859.0,1.0
24209.0,0.0
59654.0,0.0
28764.0,0.0
20973.0,1.0
10558.0,1.0
41658.0,0.0
25674.0,0.0
38597.0,1.0
74729.0,1.0
16038.0,0.0
68551.0,0.0
23540.0,0.0
65710.0,0.0
22479.0,1.0
62282.0,0.0
59941.0,1.0
64622.0,1.0
67621.0,0.0
70393.0,1.0
16470.0,0.0
50422.0,1.0
56343.0,0.0
48052.0,0.0
42504.0,0.0
45406.0,1.0
39331.0,1.0
49039.0,1.0
3809.0,1.0
1669.0,0.0
43613.0,0.0
66951.0,1.0
5395.0,1.0
5829.0,0.0
8339.0,0.0
18299.0,0.0
37797.0,0.0
71141.0,1.0
44671.0,1.0
20233.0,1.0
65393.0,0.0
22912.0,1.0
45416.0,0.0
14099.0,0.0
74175.0,1.0
5758.0,0.0
48976.0,0.0
45925.0,0.0
47524.0,1.0
10344.0,0.0
67987.0,0.0
60196.0,1.0
21060.0,0.0
73389.0,0.0
19344.0,1.0
52066.0,1.0
5504.0,0.0
77201.0,1.0
3177.0,0.0
76783.0,1.0
36319.0,0.0
40821.0,1.0
18946.0,0.0
36358.0,1.0
35246.0,0.0
70260.0,1.0
7533.0,1.0
20654.0,1.0
11770.0,1.0
27821.0,1.0
61440.0,1.0
75931.0,1.0
16714.0,0.0
70142.0,0.0
57866.0,1.0
36381.0,1.0
73575.0,0.0
11181.0,0.0
65001.0,1.0
28305.0,1.0
6103.0,0.0
35538.0,1.0
1985.0,0.0
48312.0,0.0
34263.0,0.0
17943.0,1.0
8361.0,0.0
17071.0,0.0
59128.0,0.0
8722.0,0.0
41788.0,1.0
15399.0,0.0
60146.0,1.0
73539.0,0.0
50894.0,0.0
19295.0,1.0
31769.0,0.0
46058.0,1.0
62791.0,1.0
73798.0,0.0
67893.0,0.0
35079.0,0.0
48262.0,0.0
76209.0,0.0
77545.0,0.0
24476.0,0.0
25203.0,0.0
16056.0,1.0
67688.0,0.0
37055.0,0.0
29259.0,0.0
72118.0,0.0
10945.0,1.0
71319.0,0.0
60708.0,0.0
54055.0,1.0
1725.0,0.0
8630.0,1.0
54195.0,0.0
19057.0,0.0
27983.0,1.0
1627.0,0.0
60414.0,1.0
1582.0,0.0
67484.0,1.0
27201.0,1.0
66776.0,1.0
28282.0,1.0
63586.0,1.0
57436.0,0.0
54116.0,0.0
62869.0,1.0
37946.0,1.0
76029.0,0.0
11346.0,0.0
41354.0,1.0
4345.0,0.0
46311.0,1.0
42077.0,0.0
42443.0,0.0
26937.0,1.0
60238.0,1.0
